year,id_,hrs2,wrkslf,spwrkslf,hapmar,divlaw,xmarsex,wkvsfam,stress,relatsex,ballot,lifenow,RBIOPRNT
2022,1457,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,Yes
2022,1458,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1459,.i:  Inapplicable,Someone else,SOMEONE ELSE,NOT TOO HAPPY,More difficult,ALWAYS WRONG,Often,Often,.i:  Inapplicable,Ballot a,5,.i:  Inapplicable
2022,1460,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,Never,Never,.i:  Inapplicable,Ballot a,9,Yes
2022,1461,.i:  Inapplicable,Someone else,SELF-EMPLOYED,PRETTY HAPPY,.i:  Inapplicable,SOMETIMES WRONG,Rarely,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,6,.i:  Inapplicable
2022,1462,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Never,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,1463,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Often,Always,.d:  Do not Know/Cannot Choose,Ballot c,6,.i:  Inapplicable
2022,1464,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Rarely,Sometimes,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,1465,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,.i:  Inapplicable
2022,1466,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1467,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,ALWAYS WRONG,Never,Hardly ever,.i:  Inapplicable,Ballot a,6,.i:  Inapplicable
2022,1468,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,SOMETIMES WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1469,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,Rarely,Hardly ever,.i:  Inapplicable,Ballot a,9,.i:  Inapplicable
2022,1470,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,5,.i:  Inapplicable
2022,1471,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.s:  Skipped on Web,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1472,.i:  Inapplicable,Someone else,SOMEONE ELSE,NOT TOO HAPPY,.i:  Inapplicable,SOMETIMES WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,Yes
2022,1473,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,Never,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,1474,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1475,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,1476,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1477,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1478,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,1479,.i:  Inapplicable,Self-employed,SOMEONE ELSE,PRETTY HAPPY,More difficult,.i:  Inapplicable,Rarely,Sometimes,.i:  Inapplicable,Ballot b,7,.i:  Inapplicable
2022,1480,.i:  Inapplicable,Someone else,SELF-EMPLOYED,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Often,.i:  Inapplicable,Ballot a,8,No
2022,1481,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Often,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,8,Yes
2022,1482,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1483,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1484,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Never,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,6,.i:  Inapplicable
2022,1485,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Never,Often,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,1486,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,1487,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Sometimes,Often,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,1488,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,1489,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1490,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,1491,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1492,.i:  Inapplicable,Self-employed,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Never,Never,.i:  Inapplicable,Ballot a,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,1493,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Never,Never,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,1494,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1495,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1496,.i:  Inapplicable,Someone else,SELF-EMPLOYED,PRETTY HAPPY,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1497,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1498,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,Easier,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,1499,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Rarely,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1500,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1501,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,No
2022,1502,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.s:  Skipped on Web,Ballot b,.i:  Inapplicable,Yes
2022,1503,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1504,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,Often,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,1505,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Never,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.d:  Do not Know/Cannot Choose,Yes
2022,1506,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,8,Yes
2022,1507,.i:  Inapplicable,Self-employed,SELF-EMPLOYED,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Often,.i:  Inapplicable,Ballot a,9,.i:  Inapplicable
2022,1508,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Rarely,Sometimes,.i:  Inapplicable,Ballot b,Best possible state,.i:  Inapplicable
2022,1509,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1510,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,Yes
2022,1511,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1512,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Rarely,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,1513,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Often,Sometimes,.i:  Inapplicable,Ballot a,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,1514,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.d:  Do not Know/Cannot Choose,ALWAYS WRONG,Never,Hardly ever,.i:  Inapplicable,Ballot a,9,.i:  Inapplicable
2022,1515,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1516,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1517,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1518,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1519,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,6,Yes
2022,1520,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1521,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.s:  Skipped on Web,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1522,.i:  Inapplicable,Someone else,SELF-EMPLOYED,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Never,Never,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,1523,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Never,Sometimes,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,1524,40,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Rarely,Often,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,1525,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Often,Always,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,1526,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,SOMETIMES WRONG,Never,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,1527,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Never,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,3,.i:  Inapplicable
2022,1528,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Rarely,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,1529,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Never,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,5,.i:  Inapplicable
2022,1530,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Sometimes,Sometimes,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,1531,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Rarely,Hardly ever,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot c,6,.i:  Inapplicable
2022,1532,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Sometimes,Always,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,1533,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Never,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,1534,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
2022,1535,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,Never,Sometimes,.i:  Inapplicable,Ballot a,7,.i:  Inapplicable
2022,1536,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,.i:  Inapplicable,Never,Hardly ever,.i:  Inapplicable,Ballot b,7,.i:  Inapplicable
2022,1537,.i:  Inapplicable,.i:  Inapplicable,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1538,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,Rarely,Hardly ever,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,1539,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Rarely,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,6,Yes
2022,1540,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,Sometimes,Often,.i:  Inapplicable,Ballot b,6,.i:  Inapplicable
2022,1541,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Never,Always,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,1542,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Often,Always,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,6,.i:  Inapplicable
2022,1543,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Rarely,Hardly ever,.i:  Inapplicable,Ballot a,7,.i:  Inapplicable
2022,1544,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,SOMETIMES WRONG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,7,.i:  Inapplicable
2022,1545,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Often,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,5,.i:  Inapplicable
2022,1546,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Often,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,6,.i:  Inapplicable
2022,1547,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,More difficult,.i:  Inapplicable,Rarely,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,8,.i:  Inapplicable
2022,1548,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,1549,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,1550,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,Easier,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,1551,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,Never,Hardly ever,.i:  Inapplicable,Ballot b,6,.i:  Inapplicable
2022,1552,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
